"Date","Price","Open","High","Low","Vol.","Change %"
"19-10-2020","1,911.70","1,903.20","1,923.40","1,900.20","159.85K","0.28%"
"16-10-2020","1,906.40","1,912.70","1,918.70","1,901.10","146.91K","-0.13%"
"15-10-2020","1,908.90","1,906.00","1,913.20","1,892.70","213.57K","0.08%"
"14-10-2020","1,907.30","1,895.40","1,917.50","1,885.00","188.30K","0.67%"
"13-10-2020","1,894.60","1,927.30","1,930.60","1,889.30","267.54K","-1.78%"
"12-10-2020","1,928.90","1,935.00","1,939.40","1,923.80","157.21K","0.14%"
"09-10-2020","1,926.20","1,898.40","1,936.80","1,898.00","229.85K","1.64%"
"08-10-2020","1,895.10","1,890.60","1,905.30","1,885.30","185.45K","0.23%"
"07-10-2020","1,890.80","1,882.60","1,902.40","1,877.10","188.59K","-0.94%"
"06-10-2020","1,908.80","1,917.80","1,927.00","1,878.20","219.44K","-0.59%"
"05-10-2020","1,920.10","1,910.90","1,924.90","1,891.20","177.59K","0.66%"
"02-10-2020","1,907.60","1,911.00","1,923.60","1,895.20","212.73K","-0.45%"
"01-10-2020","1,916.30","1,891.20","1,917.90","1,890.00","262.09K","1.10%"
"30-09-2020","1,895.50","1,903.20","1,908.20","1,885.80","259.87K","-0.40%"
"29-09-2020","1,903.20","1,886.40","1,904.80","1,880.80","217.80K","1.36%"
"28-09-2020","1,877.60","1,860.40","1,882.60","1,848.00","0.88K","0.83%"
"25-09-2020","1,862.20","1,868.00","1,873.70","1,851.00","0.32K","-0.58%"
"24-09-2020","1,873.00","1,863.50","1,876.10","1,850.00","0.37K","0.46%"
"23-09-2020","1,864.50","1,898.00","1,904.70","1,855.00","0.25K","-2.04%"
"22-09-2020","1,903.40","1,916.20","1,920.10","1,896.80","0.30K","-0.15%"
"21-09-2020","1,906.20","1,954.80","1,956.30","1,887.20","0.21K","-2.62%"
"18-09-2020","1,957.50","1,948.20","1,961.80","1,948.20","0.03K","0.62%"
"17-09-2020","1,945.40","1,962.50","1,964.20","1,935.00","0.12K","-1.06%"
"16-09-2020","1,966.20","1,958.90","1,973.10","1,955.80","0.09K","0.22%"
"15-09-2020","1,961.90","1,968.00","1,975.00","1,955.20","0.07K","0.16%"
"14-09-2020","1,958.80","1,943.40","1,964.30","1,943.40","0.11K","0.80%"
"11-09-2020","1,943.30","1,948.20","1,954.30","1,943.70","0.01K","-0.84%"
"10-09-2020","1,959.70","1,951.30","1,966.80","1,946.60","0.08K","0.48%"
"09-09-2020","1,950.40","1,933.60","1,953.70","1,929.20","0.07K","0.56%"
"08-09-2020","1,939.50","1,937.40","1,937.40","1,909.00","0.04K","-0.19%"
"07-09-2020","1,943.20","1,938.00","1,948.30","1,911.70","416.01K","0.65%"
"04-09-2020","1,930.60","1,936.20","1,950.00","1,920.00","0.04K","-0.17%"
"03-09-2020","1,933.80","1,939.20","1,945.50","1,925.00","0.03K","-0.36%"
"02-09-2020","1,940.80","1,966.30","1,966.30","1,940.40","0.01K","-1.72%"
"01-09-2020","1,974.80","1,977.40","1,978.70","1,970.20","0.01K","0.02%"
"31-08-2020","1,974.50","1,977.70","1,977.70","1,977.70","0.00K","0.19%"
"28-08-2020","1,970.80","1,937.50","1,983.00","1,928.20","334.10K","2.38%"
"27-08-2020","1,925.00","1,955.50","1,978.50","1,907.40","17.61K","-0.98%"
"26-08-2020","1,944.10","1,930.50","1,955.50","1,901.40","18.33K","1.49%"
"25-08-2020","1,915.60","1,927.80","1,935.80","1,912.00","10.78K","-0.82%"
"24-08-2020","1,931.50","1,938.90","1,961.90","1,923.00","10.99K","-0.35%"
"21-08-2020","1,938.30","1,946.70","1,954.80","1,909.60","15.21K","0.00%"
"20-08-2020","1,938.30","1,927.50","1,955.70","1,922.60","16.99K","-1.28%"
"19-08-2020","1,963.50","2,002.60","2,007.00","1,923.70","19.96K","-2.06%"
"18-08-2020","2,004.80","1,984.90","2,016.60","1,977.10","16.07K","0.75%"
"17-08-2020","1,989.90","1,948.20","1,992.00","1,931.70","13.14K","2.45%"
"14-08-2020","1,942.30","1,954.50","1,961.50","1,932.00","10.24K","-1.00%"
"13-08-2020","1,961.90","1,918.10","1,966.30","1,914.90","11.69K","1.10%"
"12-08-2020","1,940.50","1,912.70","1,952.30","1,865.00","21.92K","0.08%"
"11-08-2020","1,938.90","2,029.00","2,031.00","1,903.20","32.06K","-4.50%"
"10-08-2020","2,030.30","2,034.50","2,050.90","2,018.90","12.56K","0.61%"
"07-08-2020","2,018.00","2,065.10","2,078.00","2,015.00","25.62K","-1.96%"
"06-08-2020","2,058.40","2,042.60","2,070.00","2,037.20","18.31K","1.05%"
"05-08-2020","2,037.10","2,024.70","2,057.50","2,015.50","24.46K","1.42%"
"04-08-2020","2,008.50","1,981.70","2,025.00","1,971.00","17.11K","1.71%"
"03-08-2020","1,974.70","1,985.20","1,997.00","1,963.50","11.86K","0.04%"
"31-07-2020","1,973.90","1,961.00","1,992.40","1,960.00","14.53K","0.96%"
"30-07-2020","1,955.20","1,974.30","1,976.00","1,941.70","21.32K","-0.21%"
"29-07-2020","1,959.40","1,956.00","1,980.60","1,940.30","5.75K","0.49%"
"28-07-2020","1,949.90","1,942.00","1,980.10","1,905.90","5.68K","0.71%"
"27-07-2020","1,936.20","1,905.00","1,946.30","1,903.60","1.87K","1.77%"
"24-07-2020","1,902.50","1,889.60","1,910.20","1,886.50","1.78K","0.41%"
"23-07-2020","1,894.80","1,877.50","1,903.60","1,868.20","1.31K","1.33%"
"22-07-2020","1,869.90","1,846.00","1,876.50","1,846.00","1.44K","1.15%"
"21-07-2020","1,848.70","1,823.60","1,849.40","1,822.50","0.54K","1.45%"
"20-07-2020","1,822.20","1,817.30","1,828.20","1,812.90","0.32K","0.34%"
"17-07-2020","1,816.00","1,803.10","1,818.10","1,803.00","0.10K","0.54%"
"16-07-2020","1,806.30","1,820.40","1,821.80","1,800.60","0.21K","-0.78%"
"15-07-2020","1,820.50","1,819.00","1,823.40","1,811.70","0.13K","0.04%"
"14-07-2020","1,819.80","1,811.50","1,820.50","1,800.20","0.11K","-0.05%"
"13-07-2020","1,820.80","1,810.60","1,825.60","1,810.60","0.11K","0.67%"
"10-07-2020","1,808.60","1,815.50","1,822.50","1,804.00","0.12K","-0.12%"
"09-07-2020","1,810.70","1,826.50","1,831.70","1,807.50","0.15K","-0.87%"
"08-07-2020","1,826.50","1,813.60","1,833.00","1,812.00","0.29K","0.59%"
"07-07-2020","1,815.80","1,801.90","1,815.90","1,787.60","0.15K","0.93%"
"06-07-2020","1,799.00","1,793.70","1,801.60","1,788.60","0.11K","0.31%"
"03-07-2020","1,793.50","1,787.90","1,799.00","1,779.20","184.65K","-0.13%"
"02-07-2020","1,795.80","1,780.00","1,797.50","1,773.10","0.03K","0.55%"
"01-07-2020","1,785.90","1,803.30","1,813.10","1,773.70","0.17K","-1.07%"
"30-06-2020","1,805.20","1,788.10","1,806.00","1,788.00","0.07K","1.08%"
"29-06-2020","1,785.90","1,798.10","1,799.10","1,786.10","1.37K","0.31%"
"26-06-2020","1,780.30","1,774.80","1,786.20","1,754.00","201.23K","0.55%"
"25-06-2020","1,770.60","1,772.30","1,779.60","1,764.10","152.20K","-0.25%"
"24-06-2020","1,775.10","1,784.40","1,796.10","1,770.60","239.53K","-0.39%"
"23-06-2020","1,782.00","1,764.90","1,786.80","1,758.30","194.68K","0.88%"
"22-06-2020","1,766.40","1,765.80","1,779.00","1,753.50","228.68K","0.76%"
"19-06-2020","1,753.00","1,729.80","1,760.90","1,728.30","181.15K","1.27%"
"18-06-2020","1,731.10","1,735.50","1,749.20","1,722.70","155.91K","-0.26%"
"17-06-2020","1,735.60","1,735.30","1,739.30","1,717.30","140.07K","-0.05%"
"16-06-2020","1,736.50","1,732.30","1,741.30","1,721.80","182.42K","0.54%"
"15-06-2020","1,727.20","1,740.70","1,743.80","1,706.20","200.23K","-0.58%"
"12-06-2020","1,737.30","1,733.60","1,753.00","1,728.20","151.40K","-0.14%"
"11-06-2020","1,739.80","1,746.60","1,754.90","1,727.50","205.35K","1.11%"
"10-06-2020","1,720.70","1,718.90","1,749.40","1,714.10","198.76K","-0.07%"
"09-06-2020","1,721.90","1,703.90","1,729.40","1,697.60","182.91K","0.99%"
"08-06-2020","1,705.10","1,686.70","1,707.60","1,680.70","154.77K","1.31%"
"05-06-2020","1,683.00","1,720.80","1,723.20","1,671.70","273.68K","-2.57%"
"04-06-2020","1,727.40","1,702.80","1,729.00","1,698.90","198.72K","1.33%"
"03-06-2020","1,704.80","1,733.70","1,738.90","1,690.30","256.52K","-1.68%"
"02-06-2020","1,734.00","1,750.30","1,757.00","1,728.00","175.35K","-0.93%"
"01-06-2020","1,750.30","1,749.80","1,761.00","1,737.60","146.13K","-0.08%"
"29-05-2020","1,751.70","1,732.70","1,754.50","1,725.30","150.11K","1.35%"
"28-05-2020","1,728.30","1,725.00","1,743.70","1,720.00","164.82K","0.54%"
"27-05-2020","1,719.10","1,717.20","1,721.70","1,693.10","3.06K","0.10%"
"26-05-2020","1,717.30","1,739.80","1,745.60","1,711.30","3.44K","0.69%"
"25-05-2020","1,705.60","1,734.80","1,737.20","1,700.00","313.17K","-2.22%"
"22-05-2020","1,744.30","1,732.20","1,748.90","1,731.10","0.46K","0.87%"
"21-05-2020","1,729.20","1,757.40","1,757.40","1,723.40","0.56K","-1.68%"
"20-05-2020","1,758.70","1,756.20","1,763.00","1,751.60","0.20K","0.41%"
"19-05-2020","1,751.60","1,742.90","1,756.20","1,733.50","0.27K","0.69%"
"18-05-2020","1,739.60","1,766.90","1,780.00","1,737.20","0.41K","-1.24%"
"15-05-2020","1,761.50","1,748.20","1,765.30","1,743.50","0.18K","0.88%"
"14-05-2020","1,746.10","1,728.40","1,749.00","1,724.30","0.07K","1.42%"
"13-05-2020","1,721.60","1,710.00","1,728.40","1,707.00","0.08K","0.48%"
"12-05-2020","1,713.40","1,706.20","1,721.20","1,704.50","0.05K","0.52%"
"11-05-2020","1,704.60","1,714.20","1,717.20","1,700.20","0.37K","-0.86%"
"08-05-2020","1,719.30","1,735.80","1,738.60","1,712.60","0.12K","-0.62%"
"07-05-2020","1,730.00","1,698.40","1,736.60","1,698.40","0.17K","2.20%"
"06-05-2020","1,692.70","1,717.20","1,717.60","1,691.00","0.06K","-1.30%"
"05-05-2020","1,715.00","1,708.30","1,717.60","1,703.80","0.07K","-0.13%"
"04-05-2020","1,717.20","1,710.90","1,725.80","1,710.90","0.07K","0.75%"
"01-05-2020","1,704.40","1,697.10","1,713.50","1,682.70","0.10K","0.43%"
"30-04-2020","1,697.10","1,737.70","1,737.90","1,695.00","0.04K","-1.12%"
"29-04-2020","1,716.30","1,730.50","1,739.20","1,714.00","5.11K","-0.34%"
"28-04-2020","1,722.20","1,724.40","1,731.90","1,704.10","171.34K","-0.09%"
"27-04-2020","1,723.80","1,745.00","1,745.80","1,720.00","146.64K","-0.68%"
"24-04-2020","1,735.60","1,753.00","1,760.20","1,725.40","180.24K","-0.56%"
"23-04-2020","1,745.40","1,736.50","1,764.20","1,730.60","201.88K","0.41%"
"22-04-2020","1,738.30","1,703.10","1,742.40","1,695.40","193.73K","2.99%"
"21-04-2020","1,687.80","1,713.30","1,718.00","1,666.20","248.63K","-1.37%"
"20-04-2020","1,711.20","1,693.00","1,718.40","1,685.00","186.91K","0.73%"
"17-04-2020","1,698.80","1,738.50","1,738.80","1,691.20","227.07K","-1.90%"
"16-04-2020","1,731.70","1,743.50","1,768.00","1,722.60","204.23K","-0.49%"
"15-04-2020","1,740.20","1,758.10","1,759.80","1,731.60","186.70K","-1.62%"
"14-04-2020","1,768.90","1,761.50","1,788.80","1,747.10","241.19K","0.43%"
"13-04-2020","1,761.40","1,742.30","1,772.80","1,724.20","166.89K","0.49%"
"09-04-2020","1,752.80","1,680.50","1,754.50","1,676.50","218.80K","4.07%"
"08-04-2020","1,684.30","1,678.70","1,695.80","1,670.70","125.33K","0.04%"
"07-04-2020","1,683.70","1,707.10","1,742.60","1,672.00","204.50K","-0.60%"
"06-04-2020","1,693.90","1,647.70","1,715.80","1,638.20","192.75K","2.93%"
"03-04-2020","1,645.70","1,635.30","1,652.80","1,624.40","139.61K","0.49%"
"02-04-2020","1,637.70","1,602.40","1,645.60","1,595.20","167.71K","2.91%"
"01-04-2020","1,591.40","1,589.40","1,612.40","1,576.00","164.48K","-0.33%"
"31-03-2020","1,596.60","1,643.40","1,645.60","1,588.20","176.55K","-2.84%"
"30-03-2020","1,643.20","1,663.40","1,673.60","1,632.00","157.37K","0.12%"
"27-03-2020","1,641.30","1,649.90","1,653.10","1,629.60","3.03K","-0.89%"
"26-03-2020","1,656.00","1,638.80","1,674.50","1,613.60","1.58K","1.19%"
"25-03-2020","1,636.60","1,680.00","1,696.30","1,613.00","1.10K","-1.65%"
"24-03-2020","1,664.00","1,564.60","1,692.70","1,564.60","2.64K","5.97%"
"23-03-2020","1,570.20","1,509.40","1,572.20","1,488.00","1.30K","5.63%"
"20-03-2020","1,486.50","1,476.10","1,520.70","1,458.00","1.22K","0.35%"
"19-03-2020","1,481.30","1,476.90","1,501.20","1,468.10","0.49K","0.13%"
"18-03-2020","1,479.40","1,546.10","1,546.20","1,475.00","0.59K","-3.13%"
"17-03-2020","1,527.20","1,502.50","1,554.80","1,470.00","0.45K","2.66%"
"16-03-2020","1,487.60","1,573.60","1,573.80","1,453.60","1.11K","-2.02%"
"13-03-2020","1,518.20","1,576.90","1,597.60","1,511.40","0.90K","-4.64%"
"12-03-2020","1,592.10","1,643.00","1,650.00","1,563.40","1.13K","-3.16%"
"11-03-2020","1,644.10","1,651.70","1,672.80","1,635.80","0.24K","-1.08%"
"10-03-2020","1,662.00","1,670.70","1,672.40","1,648.00","0.68K","-0.92%"
"09-03-2020","1,677.40","1,691.00","1,704.30","1,663.60","0.45K","0.19%"
"06-03-2020","1,674.30","1,674.20","1,692.30","1,648.50","0.41K","0.26%"
"05-03-2020","1,670.00","1,642.70","1,677.00","1,639.80","0.19K","1.51%"
"04-03-2020","1,645.20","1,646.50","1,652.40","1,635.50","0.21K","-0.09%"
"03-03-2020","1,646.60","1,596.20","1,651.40","1,596.20","0.14K","3.10%"
"02-03-2020","1,597.10","1,593.80","1,611.00","1,580.00","0.05K","1.77%"
"28-02-2020","1,569.30","1,626.10","1,630.90","1,569.10","0.03K","-4.62%"
"27-02-2020","1,645.30","1,649.90","1,668.20","1,642.40","22.88K","0.13%"
"26-02-2020","1,643.10","1,637.30","1,657.10","1,626.60","531.90K","-0.42%"
"25-02-2020","1,650.00","1,661.80","1,666.70","1,627.00","672.76K","-1.59%"
"24-02-2020","1,676.60","1,656.00","1,691.70","1,652.80","680.82K","1.69%"
"21-02-2020","1,648.80","1,623.60","1,652.10","1,621.60","489.19K","1.75%"
"20-02-2020","1,620.50","1,615.00","1,626.50","1,606.60","403.04K","0.54%"
"19-02-2020","1,611.80","1,604.80","1,615.90","1,602.40","307.89K","0.51%"
"18-02-2020","1,603.60","1,585.10","1,608.20","1,581.80","414.24K","0.00%"
"17-02-2020","1,603.60","1,585.10","1,608.20","1,581.80","414.24K","1.08%"
"14-02-2020","1,586.40","1,579.00","1,588.20","1,576.00","227.11K","0.48%"
"13-02-2020","1,578.80","1,569.80","1,581.70","1,568.50","276.25K","0.46%"
"12-02-2020","1,571.60","1,571.20","1,573.60","1,564.40","189.55K","0.10%"
"11-02-2020","1,570.10","1,575.50","1,577.50","1,565.20","231.83K","-0.60%"
"10-02-2020","1,579.50","1,575.80","1,580.50","1,571.50","191.75K","0.39%"
"07-02-2020","1,573.40","1,570.70","1,577.80","1,563.50","286.42K","0.22%"
"06-02-2020","1,570.00","1,560.00","1,571.90","1,556.00","229.00K","0.46%"
"05-02-2020","1,562.80","1,556.10","1,566.20","1,551.10","306.05K","0.47%"
"04-02-2020","1,555.50","1,581.50","1,584.50","1,552.80","349.00K","-1.70%"
"03-02-2020","1,582.40","1,597.80","1,598.50","1,573.20","320.60K","-0.35%"
"31-01-2020","1,587.90","1,578.40","1,595.50","1,575.00","343.37K","-0.08%"
"30-01-2020","1,589.20","1,582.40","1,590.70","1,576.80","382.60K","1.00%"
"29-01-2020","1,573.50","1,569.00","1,580.70","1,565.00","4.02K","0.04%"
"28-01-2020","1,572.80","1,583.90","1,585.10","1,567.80","2.31K","-0.49%"
"27-01-2020","1,580.60","1,580.90","1,591.50","1,579.00","2.94K","0.34%"
"24-01-2020","1,575.20","1,566.00","1,578.50","1,560.00","1.97K","0.41%"
"23-01-2020","1,568.80","1,561.80","1,570.50","1,555.30","2.33K","0.56%"
"22-01-2020","1,560.00","1,560.90","1,562.20","1,553.30","1.01K","-0.05%"
"21-01-2020","1,560.80","1,567.00","1,571.40","1,549.20","2.22K","0.19%"
"20-01-2020","1,557.90","1,557.30","1,568.80","1,546.00","462.62K","-0.36%"
"17-01-2020","1,563.60","1,555.70","1,564.50","1,555.70","0.47K","0.64%"
"16-01-2020","1,553.70","1,559.90","1,561.00","1,551.30","0.28K","-0.22%"
"15-01-2020","1,557.20","1,550.30","1,561.60","1,550.30","0.81K","0.59%"
"14-01-2020","1,548.00","1,552.10","1,552.10","1,539.60","1.79K","-0.37%"
"13-01-2020","1,553.70","1,563.70","1,564.90","1,550.00","1.00K","-0.63%"
"10-01-2020","1,563.60","1,558.20","1,567.00","1,550.10","0.98K","0.37%"
"09-01-2020","1,557.80","1,560.10","1,565.20","1,546.40","1.12K","-0.38%"
"08-01-2020","1,563.80","1,580.60","1,615.70","1,558.00","1.98K","-0.87%"
"07-01-2020","1,577.60","1,570.20","1,581.40","1,560.20","0.63K","0.36%"
"06-01-2020","1,572.00","1,559.10","1,590.40","1,559.10","0.38K","1.06%"
"03-01-2020","1,555.50","1,535.20","1,558.30","1,535.20","0.27K","1.57%"
"02-01-2020","1,531.40","1,526.00","1,535.70","1,524.30","0.09K","0.32%"
"31-12-2019","1,526.50","1,525.10","1,529.60","1,524.80","0.03K","0.32%"
"30-12-2019","1,521.60","1,521.90","1,525.00","1,519.60","6.88K","0.23%"
"27-12-2019","1,518.10","1,516.50","1,519.90","1,512.10","204.99K","0.24%"
"26-12-2019","1,514.40","1,503.90","1,517.40","1,502.10","216.61K","0.64%"
"24-12-2019","1,504.80","1,489.80","1,505.00","1,488.10","183.68K","1.08%"
"23-12-2019","1,488.70","1,482.40","1,490.10","1,481.20","162.45K","0.53%"
"20-12-2019","1,480.90","1,482.70","1,484.80","1,479.50","140.77K","-0.24%"
"19-12-2019","1,484.40","1,479.40","1,485.80","1,477.10","201.19K","0.39%"
"18-12-2019","1,478.70","1,480.40","1,483.60","1,474.30","197.97K","-0.13%"
"17-12-2019","1,480.60","1,480.60","1,484.90","1,478.40","173.25K","0.01%"
"16-12-2019","1,480.50","1,480.00","1,484.50","1,477.40","165.85K","-0.05%"
"13-12-2019","1,481.20","1,470.80","1,482.50","1,465.50","356.68K","0.60%"
"12-12-2019","1,472.30","1,479.20","1,491.60","1,468.20","409.86K","-0.18%"
"11-12-2019","1,475.00","1,468.50","1,483.50","1,466.90","251.73K","0.47%"
"10-12-2019","1,468.10","1,466.30","1,473.70","1,464.20","228.83K","0.22%"
"09-12-2019","1,464.90","1,464.10","1,469.80","1,463.00","177.22K","-0.01%"
"06-12-2019","1,465.10","1,481.00","1,485.30","1,463.30","317.32K","-1.21%"
"05-12-2019","1,483.10","1,480.00","1,485.70","1,478.00","240.01K","0.20%"
"04-12-2019","1,480.20","1,483.20","1,489.90","1,476.70","319.73K","-0.28%"
"03-12-2019","1,484.40","1,468.00","1,487.70","1,465.40","400.90K","1.03%"
"02-12-2019","1,469.20","1,470.30","1,471.70","1,459.80","316.58K","-0.24%"
"29-11-2019","1,472.70","1,461.20","1,472.90","1,459.10","272.34K","0.00%"
"28-11-2019","1,472.70","1,461.20","1,472.90","1,459.10","272.34K","0.81%"
"27-11-2019","1,460.80","1,468.30","1,469.10","1,459.10","232.12K","-0.25%"
"26-11-2019","1,464.40","1,458.80","1,466.80","1,454.10","2.65K","0.27%"
"25-11-2019","1,460.50","1,464.10","1,465.10","1,457.90","0.82K","-0.46%"
"22-11-2019","1,467.30","1,468.90","1,476.20","1,465.00","0.71K","0.01%"
"21-11-2019","1,467.10","1,478.70","1,479.00","1,466.30","1.46K","-0.70%"
"20-11-2019","1,477.50","1,476.70","1,482.30","1,469.90","1.20K","-0.02%"
"19-11-2019","1,477.80","1,476.40","1,478.70","1,468.80","0.52K","0.16%"
"18-11-2019","1,475.40","1,472.80","1,477.40","1,462.00","0.49K","0.23%"
"15-11-2019","1,472.00","1,478.50","1,478.50","1,467.40","0.42K","-0.33%"
"14-11-2019","1,476.90","1,468.00","1,477.80","1,467.50","0.39K","0.69%"
"13-11-2019","1,466.80","1,461.30","1,471.00","1,461.30","0.13K","0.66%"
"12-11-2019","1,457.20","1,461.00","1,463.40","1,450.00","0.16K","-0.23%"
"11-11-2019","1,460.60","1,463.40","1,470.00","1,453.10","0.14K","-0.40%"
"08-11-2019","1,466.40","1,470.30","1,475.50","1,461.50","0.13K","-0.24%"
"07-11-2019","1,469.90","1,496.40","1,496.40","1,467.80","0.21K","-1.80%"
"06-11-2019","1,496.80","1,489.70","1,497.00","1,489.50","0.14K","0.62%"
"05-11-2019","1,487.60","1,512.70","1,512.70","1,485.00","0.41K","-1.79%"
"04-11-2019","1,514.70","1,518.30","1,519.40","1,512.90","0.16K","-0.01%"
"01-11-2019","1,514.90","1,518.80","1,521.10","1,513.00","0.01K","-0.22%"
"31-10-2019","1,518.30","1,505.80","1,518.00","1,505.80","0.01K","1.21%"
"30-10-2019","1,500.20","1,496.90","1,506.00","1,490.30","28.48K","0.64%"
"29-10-2019","1,490.70","1,494.30","1,497.10","1,485.60","291.98K","-0.34%"
"28-10-2019","1,495.80","1,507.40","1,510.80","1,492.30","318.13K","-0.63%"
"25-10-2019","1,505.30","1,506.40","1,520.90","1,503.10","368.74K","0.04%"
"24-10-2019","1,504.70","1,495.10","1,506.90","1,490.40","305.01K","0.60%"
"23-10-2019","1,495.70","1,491.10","1,499.40","1,490.70","244.62K","0.55%"
"22-10-2019","1,487.50","1,487.50","1,492.10","1,484.00","208.97K","-0.04%"
"21-10-2019","1,488.10","1,495.60","1,498.70","1,484.80","284.29K","-0.40%"
"18-10-2019","1,494.10","1,495.60","1,497.90","1,488.30","232.55K","-0.28%"
"17-10-2019","1,498.30","1,494.20","1,501.10","1,487.00","305.67K","0.29%"
"16-10-2019","1,494.00","1,484.80","1,495.50","1,480.60","367.90K","0.71%"
"15-10-2019","1,483.50","1,497.70","1,503.00","1,480.80","317.99K","-0.94%"
"14-10-2019","1,497.60","1,492.00","1,501.50","1,487.10","228.32K","0.60%"
"11-10-2019","1,488.70","1,498.30","1,508.00","1,478.00","485.96K","-0.81%"
"10-10-2019","1,500.90","1,510.80","1,522.30","1,495.70","417.88K","-0.79%"
"09-10-2019","1,512.80","1,510.90","1,518.00","1,505.10","285.28K","0.59%"
"08-10-2019","1,503.90","1,498.70","1,515.30","1,492.10","371.44K","-0.03%"
"07-10-2019","1,504.40","1,518.60","1,518.80","1,493.30","257.78K","-0.56%"
"04-10-2019","1,512.90","1,511.60","1,522.20","1,501.40","344.79K","-0.06%"
"03-10-2019","1,513.80","1,505.60","1,525.80","1,501.70","408.74K","0.39%"
"02-10-2019","1,507.90","1,485.40","1,511.40","1,480.50","393.10K","1.27%"
"01-10-2019","1,489.00","1,478.00","1,493.50","1,465.00","450.17K","1.09%"
"30-09-2019","1,472.90","1,501.70","1,507.20","1,470.50","439.71K","-2.22%"
"27-09-2019","1,506.40","1,511.80","1,514.40","1,493.30","451.93K","-0.35%"
"26-09-2019","1,511.70","1,506.00","1,515.50","1,505.00","0.88K","0.19%"
"25-09-2019","1,508.90","1,535.40","1,538.90","1,504.50","1.05K","-1.80%"
"24-09-2019","1,536.60","1,525.40","1,538.90","1,520.00","0.69K","0.58%"
"23-09-2019","1,527.80","1,520.00","1,530.30","1,515.90","0.42K","1.04%"
"20-09-2019","1,512.00","1,508.80","1,520.40","1,504.40","0.07K","0.57%"
"19-09-2019","1,503.40","1,496.30","1,507.30","1,496.00","0.04K","-0.63%"
"18-09-2019","1,513.00","1,506.20","1,515.50","1,489.80","0.05K","0.15%"
"17-09-2019","1,510.80","1,503.60","1,511.60","1,500.70","0.09K","0.14%"
"16-09-2019","1,508.70","1,508.40","1,516.70","1,501.00","0.11K","0.80%"
"13-09-2019","1,496.80","1,503.30","1,511.00","1,494.10","0.08K","-0.53%"
